,open,high,low,close,volume
2026-05-29,240.76212539891728,246.09391737176935,238.0655728831798,241.76073845944666,118653147
2026-06-01,248.00129134575081,249.21642328038695,242.98252063746824,247.68634233338025,55694684
2026-06-02,247.48775733372258,252.0323599659092,245.0950095349231,248.62584777109225,103572965
2026-06-03,245.95312698689813,247.85177758091493,242.07375861981822,244.7734564618092,72137944
2026-06-04,245.89772446404476,247.39430918665136,242.58089283379917,244.80340902493015,109580288
2026-06-05,243.1442648259312,247.0182518123452,240.81217040281425,243.93210935121974,64542262
2026-06-08,243.46742758018996,245.33775153740467,241.42652970276953,243.9202621009855,32567127
2026-06-09,243.91800746525,245.29173116677083,242.81731071802983,243.520344178676,66004689
2026-06-10,238.3428115079522,241.18735276764085,236.0503180979468,239.52780583262262,56146637
2026-06-11,241.70853699704702,245.87552022756626,238.44273411139238,242.00082916973253,65855695
2026-06-12,237.55362807394897,239.3844201836771,232.99676576484623,237.8222771254899,82967737
2026-06-15,247.30311621936568,249.23719759871346,242.79449099119114,246.1731617960083,26599537
2026-06-16,249.40316730182943,251.22657254614785,246.45037456890222,249.20465856821528,77332947
2026-06-17,239.5749887870132,239.84798018714002,238.34474183140915,239.37760820791902,58076371
2026-06-18,236.83806445673176,241.01481367510377,231.78607729758625,236.31277360085974,27118296
2026-06-19,242.55400093081343,247.11270424671758,239.90851984152906,243.2888508892517,89126520
2026-06-22,241.1018232406782,243.4252764893277,238.60092309457104,242.0142922461133,61289816
2026-06-23,234.5208995226551,237.55111897275154,232.08460785176456,235.12032334291715,65094545
2026-06-24,243.6289211750509,248.41859017319814,241.99223495608675,242.87950726926164,89346266
2026-06-25,241.83721134775976,242.99422539144282,239.23033777208812,242.89233046054676,22123128
2026-06-26,248.4797186985539,250.49895560087018,245.51897189378616,249.21580850907765,78394738
2026-06-29,255.9915201045883,257.94068166356465,251.87740312860063,255.35477279294594,96375204
2026-06-30,258.34027816393484,260.4065218101656,253.77925031405363,259.422006475995,109727907
2026-07-01,264.4352359277235,267.76545986477527,261.5358778319585,263.60712292872984,39860203
2026-07-02,258.0244493497454,260.0861800020566,256.935072495005,258.3541042152488,105033982
2026-07-03,256.0092672100179,261.3908903377922,251.86204076068555,256.6436533281886,79134074
2026-07-06,255.81643274518515,257.2106069060231,254.82784365912354,256.0922824775917,123565966
2026-07-07,258.821510710397,263.247399546528,257.4252824577695,259.3713657046486,124982810
2026-07-08,248.7744662447087,250.07561913135942,246.1745152149818,248.8787444825681,122901097
2026-07-09,248.094779400913,248.7859710288808,243.32641950130497,248.10743919663997,69830599
2026-07-10,250.9714769444257,254.96403050182397,247.01163211628528,250.8650842277425,47955230
2026-07-13,262.4192365587232,263.203693063092,260.56879063930313,262.8672431980053,95101105
2026-07-14,260.3379376586533,261.78943190964907,258.09421501294855,261.1880597814467,73254483
2026-07-15,264.3840465170119,270.03391430413933,264.15915175096154,264.7994320769496,46895723
2026-07-16,254.3360428676613,260.22591270684893,251.4485400639341,255.28709346420638,79511896
2026-07-17,252.32010454407884,258.32679810960684,251.88166855461745,253.32382524562607,51791775
2026-07-20,257.62814348515985,260.20435683965974,251.53672951538695,256.5146598198257,103368263
2026-07-21,257.9993157774808,259.2864981967486,255.21199502710408,257.5583832358746,85066078
2026-07-22,256.2931741896841,258.2912474842323,254.76586859541922,257.46937076333097,48753549
2026-07-23,264.9073417365118,268.59978803713614,261.7510573426923,265.5318090113561,99060592
2026-07-24,261.41543872258285,264.3526665247321,258.0723025929433,260.64564756674525,58878375
2026-07-27,260.9670694348009,262.0811601777064,257.82988088007426,260.1239109994881,84035345
2026-07-28,255.49119040311442,260.29634552915695,255.3832067442502,256.22909660531934,71611388
2026-07-29,263.1099501294275,264.6549975697788,260.50240343431744,261.9471844089585,84937307
2026-07-30,263.0405942843394,269.16745304846364,258.31343276760174,264.1393896103613,107830186
2026-07-31,258.2365416590508,261.34440156736224,256.97572409817576,259.1341591864418,126243619
2026-08-03,261.20774798714496,265.25160715677913,256.45962434103194,260.0,48308229
