,open,high,low,close,volume
2026-05-21,953.4248830392858,959.3337667865458,948.7497297137413,950.9330061156661,4803214
2026-05-22,987.606737658962,1003.6021980719204,977.8079109585907,985.5859018046775,3512952
2026-05-25,1019.4525601184706,1032.4439962986053,1016.4355937462578,1017.1545140242508,5238047
2026-05-26,1037.6712799477268,1045.3193033578768,1020.9399354723672,1033.6648801225783,4809487
2026-05-27,1039.258247796112,1057.6110206088345,1034.000171142704,1042.0486860559388,3527255
2026-05-28,1072.2286833864644,1085.720189252818,1058.460273209889,1067.675018145306,2835578
2026-05-29,1032.7938648937072,1053.4855201054875,1013.4134447451463,1036.6664559888561,2980260
2026-06-01,1081.6096421204174,1102.482036965597,1073.2066049717434,1082.863133813779,4724607
2026-06-02,1096.4827531688004,1108.3725129417328,1072.9556711018902,1092.399233733188,5526836
2026-06-03,1085.229104168964,1106.3035091769946,1063.5059160840033,1081.7723189831065,1763624
2026-06-04,1088.985499676596,1099.6361706191647,1078.5092739219256,1092.462094666935,3236594
2026-06-05,1094.671507659079,1101.4365078871992,1093.4508525169367,1100.0970627571628,5122814
2026-06-08,1071.3377623707952,1080.5563803144798,1055.181205050021,1070.707633475519,4131003
2026-06-09,1071.2599329638927,1082.6810254166119,1066.5827452401177,1067.712884477072,3355989
2026-06-10,1084.278149250753,1088.8628223688652,1069.7580873007353,1084.7896609225138,2201132
2026-06-11,1098.7846650076099,1114.5645297086614,1081.0377388087222,1100.7065273494325,2793019
2026-06-12,1109.8470385471996,1120.0946229639503,1103.2021933158842,1107.0620700049392,5078069
2026-06-15,1120.44218792016,1129.380203094637,1097.7757767063747,1118.0182794493094,5013066
2026-06-16,1141.8523515957622,1146.199365436455,1136.4027658418725,1140.1101888472886,4901793
2026-06-17,1135.8195179569695,1151.699004268517,1122.811739203586,1130.4060175345155,2564207
2026-06-18,1123.5147887560868,1125.2030331124604,1111.5771043459893,1123.0026332054204,3429800
2026-06-19,1150.7136155789674,1156.2164010822598,1145.357314464259,1153.511334631257,5201417
2026-06-22,1155.5740467522712,1164.1410582308151,1132.3889451328098,1153.4880436475648,5289078
2026-06-23,1162.3436861855705,1169.9658627560343,1150.3141081538315,1168.1539305111335,4094670
2026-06-24,1135.4557362721907,1138.7264869880264,1114.1617449499665,1138.6244390190875,4095765
2026-06-25,1115.3607818954354,1132.1770121962525,1095.2141073108628,1115.1059955535366,4791156
2026-06-26,1160.2713806819354,1167.7992436034947,1149.3917912654247,1161.5868733625684,3298667
2026-06-29,1141.4091536578414,1146.6492725695493,1135.2241469641767,1144.0930181824829,4144234
2026-06-30,1145.0301989037832,1153.875685422187,1137.6976908168642,1145.2730440634507,6476175
2026-07-01,1119.859776868504,1138.9822965305857,1113.4393061972132,1116.3537022459664,2968182
2026-07-02,1114.7528751971506,1135.7629468417445,1103.1869756212666,1113.7574729120815,5624367
2026-07-03,1152.2237519794062,1165.0045925130444,1135.7274418162851,1146.9255506684467,5844694
2026-07-06,1162.582708778166,1176.443084271175,1155.8406535733802,1156.9392422552874,2660940
2026-07-07,1146.9964310966052,1155.2851380475136,1142.257030424594,1143.933185126692,4970512
2026-07-08,1128.9986646390346,1139.105078423421,1112.5820310947004,1133.8241980481728,5781911
2026-07-09,1173.628928157924,1195.1703084592887,1154.2598182526667,1170.5669886160865,6231019
2026-07-10,1206.6066694206415,1219.3590191363435,1188.3336875268867,1205.1058784046922,2950732
2026-07-13,1203.8560484706234,1224.8826047181785,1194.4044854495437,1202.7318259600122,2375683
2026-07-14,1194.87497390274,1199.772245793545,1174.824344572667,1192.411400446153,2691275
2026-07-15,1137.033528719797,1149.589415258355,1132.3715395910158,1140.8172851761599,1900629
2026-07-16,1147.4596988373273,1150.04739711291,1134.28991938704,1146.1218784217133,4869695
2026-07-17,1113.1896227822376,1130.4490211546745,1100.3304633812998,1115.2505927566367,4625649
2026-07-20,1123.7403632214314,1137.542046032982,1114.7838984128043,1119.5668867796023,4876805
2026-07-21,1087.266167471484,1095.2893291181617,1066.2383521227,1090.0091435937436,4906260
2026-07-22,1116.1521583444953,1130.5908991741544,1112.925009866279,1115.2249002239212,3080691
2026-07-23,1102.4886444781764,1112.0230601074006,1094.4865145052731,1104.6063284382728,6051346
2026-07-24,1097.867289673595,1100.9969433554543,1074.1044087542016,1095.1365319862796,3108732
2026-07-27,1083.0293590063657,1099.1656841513984,1070.9580222610687,1084.7032392305036,2744951
2026-07-28,1087.1141311617814,1102.8941198609143,1072.68627885774,1082.427983153828,6440782
2026-07-29,1063.704390780995,1080.5327133536437,1054.306612076949,1059.3277699638231,4982239
2026-07-30,1043.634059991325,1045.9462554302993,1032.1741855971604,1045.0890107329383,5551556
2026-07-31,1065.2638126227243,1082.496738044475,1064.4850712284708,1067.321139608015,3251237
2026-08-03,1103.188981152765,1121.7771778751332,1095.1820914594457,1100.0,4342056
