,open,high,low,close,volume
2026-04-20,233.91053382900859,236.56905770935967,233.4115961737525,235.98418056819807,5357733
2026-04-21,235.96500753751562,236.5984347501472,234.52297408525814,234.80015031022273,5251831
2026-04-22,234.45395360163047,251.56960889544118,229.1117392181897,242.03723340480488,4391709
2026-04-23,241.88940274366018,243.84808254137994,241.48876884499268,243.23751877545038,5251082
2026-04-24,243.4362244943585,252.878475909605,229.5426013711405,235.8087116045986,5452564
2026-04-27,236.02028207976244,241.39052191483222,233.5172201769106,238.39050487903506,6752295
2026-04-28,238.75833762069811,239.09440117339994,236.65949588815946,237.02213774615404,6448276
2026-04-29,237.4790079124457,237.5987751642743,237.11011334845375,237.20408325077037,3840851
2026-04-30,237.19867638982777,238.25775093710195,236.96340014017184,237.92687622188004,5255605
2026-05-01,237.95511722088028,238.81646832335466,234.55116814861458,235.77103041696125,4919000
2026-05-04,235.63948318071047,236.46610758620434,232.6309514485175,233.1551409367342,7473349
2026-05-05,233.51327719647392,237.54474451616557,230.4606998526449,235.3953750152268,5319519
2026-05-06,235.03105986852475,237.06266712822978,234.54968000138652,236.21228464543123,5475966
2026-05-07,236.11402694767176,244.49012981315843,231.74658747046152,240.1752602138239,6808763
2026-05-08,240.46969356113115,247.59175170709224,238.84724951986237,246.36514188724473,9730157
2026-05-11,245.9378450764915,248.38873875283062,245.23545169032826,248.106384335595,4137034
2026-05-12,248.33376268050236,258.19053008453017,245.65824223057388,253.99412337868293,5386377
2026-05-13,254.30208985611182,254.79784001848665,252.16426758364886,252.78439084802895,4703279
2026-05-14,253.06390777587785,253.1792452187545,253.05201554037168,253.16185281217656,6241174
2026-05-15,252.96941452500488,258.74088880218756,250.3397377151376,255.1202486623425,8678741
2026-05-18,255.53124855881512,258.3562771532447,254.50070566379733,257.31166819284965,8110662
2026-05-19,257.6766229082105,260.6659498552813,256.5797873546198,259.24607741717733,4483422
2026-05-20,259.6030096616405,260.14820341750584,257.64465043786413,257.83794287705274,5409995
2026-05-21,257.57414985965346,259.83249265768745,256.36474973721573,259.235615860019,8214342
2026-05-22,259.33045203196747,267.6180610704576,256.0501518342767,264.2473486134987,9055213
2026-05-25,264.4545424576047,277.11176625010086,239.1223632043058,253.78054589805078,7485781
2026-05-26,253.4164980226287,257.0797563204819,251.1763989364257,254.86866361662481,6025105
2026-05-27,254.418379816448,256.1330591848077,244.42789468795792,247.5449371677291,5143063
2026-05-28,247.53865809290727,248.28164838173964,243.61932739430486,244.4615498682253,6103154
2026-05-29,244.45171439755066,256.89684786690214,233.56757836465488,237.57361126548983,3582268
2026-06-01,237.83800773757633,237.9339798574897,237.2879041904455,237.41028184820746,3422992
2026-06-02,237.74693564817062,239.34806771617377,234.32033587382733,235.92134709700167,3971309
2026-06-03,236.03051360351498,236.45815692533566,235.8260984702418,236.21140000215615,7825394
2026-06-04,235.83565095058498,238.74429859332542,234.6510622518686,237.32333828882318,7336199
2026-06-05,237.38084737026887,239.40356497817098,236.9944394294114,239.0515059761253,4513785
2026-06-08,239.49340911279984,241.20547724730554,239.09079897499015,240.68700256644004,8934360
2026-06-09,240.32963946306927,243.23173159152512,239.78020866077551,242.21832140108802,7962860
2026-06-10,242.1841114165506,261.0207570507267,238.65393354812883,249.81373358277213,9686917
2026-06-11,250.29576836257849,255.83619599746976,249.21312750151228,253.9058072533207,9371544
2026-06-12,253.97985276559555,264.5859799267732,250.41726009147115,262.1649236401617,8284622
2026-06-15,262.2042252112174,264.99246223386854,257.8915634602288,259.114305778449,3922111
2026-06-16,259.4854976892247,266.1316060629129,258.06451868286837,262.93902518762127,8276181
2026-06-17,262.67316839337013,271.35624776856025,252.53107003557363,256.03625474627995,4751333
2026-06-18,255.61391210618035,257.6286182877925,247.25710035492204,252.2179839983643,6230030
2026-06-19,251.95184324168878,257.7163344579751,241.20448689119365,246.78322809024797,5173598
2026-06-22,246.67658045845505,247.1697517595018,245.28129799607768,245.6147416556544,7416374
2026-06-23,245.69520923914635,247.85078030892078,244.44413847960965,247.00493571998982,8225063
2026-06-24,247.015938214869,253.5853019071904,245.54815387352002,251.72825543222487,7797280
2026-06-25,251.73655832840663,258.31501857159435,249.92417408517036,256.43984205710115,4918613
2026-06-26,256.85460551795495,262.4294068064709,254.09009693701597,259.91979283769257,9063443
2026-06-29,259.9291001296623,271.8437935911992,251.5892773976379,268.2184281331803,7156147
2026-06-30,268.7379720990351,272.18924068578355,267.10021679083275,270.83353991270053,5411814
2026-07-01,271.1438058110286,271.5051957207917,270.23643737753565,270.55624436365974,3845116
2026-07-02,270.70775747974733,274.7808457428265,260.2540670029628,263.648013302476,7338989
2026-07-03,263.94524593321296,269.95117187643785,259.7903515610114,268.0861057750093,8523463
2026-07-06,267.85427983223775,269.90140785118956,264.07778635576375,266.2140121481475,5763299
2026-07-07,265.7404001630779,267.9796936900585,265.4301797952584,267.6159215574552,6995227
2026-07-08,268.0496155957811,268.22300395060574,268.02575782455136,268.18526495212745,6534344
2026-07-09,268.2634793087055,274.2682207147106,266.49807411967265,272.8630210133471,9453429
2026-07-10,273.07724701555594,273.1265221761797,272.94467764029736,272.98758820523784,3856945
2026-07-13,272.6767338982844,274.6725478261787,264.3236446103995,267.02431679852486,4046957
2026-07-14,266.9883792798107,278.4390489059254,253.9788287134453,259.14122615234464,5923104
2026-07-15,259.26077715413527,270.9242312778451,255.7887220251883,266.0625397620955,3998325
2026-07-16,265.91132559178834,269.6128385223433,265.44943309393784,268.37994012324907,5663985
2026-07-17,268.3768832957494,272.2137893136506,267.2941875194574,270.75506572718956,5223469
2026-07-20,270.46666154816245,272.7714769514044,266.2933245233422,268.66998947660846,4762750
2026-07-21,268.8773476697105,281.83293173038896,266.2510560969855,274.31638618158814,7218429
2026-07-22,273.95088314452454,276.3413911680474,264.28386015617485,265.2865874881704,6972016
2026-07-23,265.062727193712,267.1380951398403,262.57465582617806,263.78805856905,3347017
2026-07-24,263.85108954816945,272.91611410173743,262.78103423808386,270.64595379787204,8634777
2026-07-27,270.4743677257975,273.25640440849673,269.83013242789497,271.6492233198732,7254354
2026-07-28,271.1103267029502,271.1579394270779,271.0009274181917,271.0528300440793,5302590
2026-07-29,270.6868508544211,272.6535711336536,270.4372788918595,272.1925208861276,6226856
2026-07-30,271.8604600305675,271.906392790585,271.84303673263264,271.89850046319117,6853699
2026-07-31,271.91129654252666,274.30444944115226,260.39609226813866,264.191689489375,7299199
2026-08-03,264.25759903456276,273.23767408209096,246.93765203073593,257.86795676586644,5293318
2026-08-04,258.0566268145912,262.93460733051256,242.0221693916737,250.59429743877243,4625520
