,open,high,low,close,volume
2026-07-03,284.1547964647184,292.6967057074183,272.9233410780864,277.89911073582346,5496551
2026-07-06,278.19528713936927,286.3680406186694,276.55574353421144,285.0550761027013,4989930
2026-07-07,284.57531730369595,288.3725119737168,269.15315866866706,276.38600080151673,4974268
2026-07-08,276.67391703787956,278.6478683157911,276.1636144286783,278.29735202894267,4654807
2026-07-09,278.3169602179449,283.2048851796849,275.53829576321056,280.90095252587884,7432586
2026-07-10,281.00533243480834,288.3367057850696,269.6880672375036,275.9617108978122,5411620
2026-07-13,276.0312927320002,292.0681800476352,270.6168214507877,286.4480964379967,6487164
2026-07-14,285.8777085798234,286.4185960453927,283.6755794547455,284.17951834195634,5543341
2026-07-15,284.71665039526283,289.5631857671267,275.0099682050685,277.3859885630024,5573491
2026-07-16,277.2191145835264,280.29606144516697,267.0267310601711,273.25182076398227,4774319
2026-07-17,273.47034070598147,276.65245494214895,272.42917832638466,275.33005083488183,4827075
2026-07-20,275.3697156923934,283.4464649287066,271.39934777124375,278.8529352769657,7297672
2026-07-21,278.47689690521486,281.4395826112624,277.5194386063829,280.9271120750975,9665066
2026-07-22,280.7712358443621,284.6095305706833,278.6995485521841,283.8826912586553,4257346
2026-07-23,283.81951332670593,284.19513572197684,282.97144713676533,283.2109800506378,5128599
2026-07-24,283.0664750832108,283.4610834176834,281.8620532382604,282.33763345321233,5953825
2026-07-27,282.3567982090758,289.1023764385638,273.2787832769237,277.0962553070246,3414520
2026-07-28,276.9001947773601,278.0007258841691,274.52902991611404,275.4884345354598,7418824
2026-07-29,275.96629099325077,278.75092459005924,265.51627520561755,269.8360395628837,7131371
2026-07-30,269.99610736876366,279.15908567098637,254.3236607672287,262.08804838462174,5811123
2026-07-31,261.63077880481137,269.39466397779717,256.9660455976107,264.92466281368405,7355195
2026-08-03,264.4652528971073,269.56170710310835,260.884528419743,267.1669634283447,8026091
2026-08-04,267.2010293877871,267.7864033417151,266.85921321633174,267.5109684863823,5558188
