,open,high,low,close,volume
2026-05-26,396.23648518318794,400.01858195861894,393.5350077430174,398.03182436974464,6878037
2026-05-27,398.7959748974276,398.8983471320104,397.66154930189805,397.82162328457,6722621
2026-05-28,398.1196035571153,410.23283391247145,394.38118268615494,407.1496177869658,4589558
2026-05-29,406.4871190683545,416.04669095824386,389.7115416354382,394.97431969608704,4876950
2026-06-01,394.48717959948425,401.12988876488816,385.0737606901468,388.47674561761687,3833245
2026-06-02,387.7961016263326,400.06386605137754,383.8454525269231,393.5695466493153,6673746
2026-06-03,393.69951543272407,418.52159485019297,380.27286170923793,404.5502521853449,5982106
2026-06-04,404.2972378009552,405.0621465301861,398.0057792227995,399.21265842902176,5223366
2026-06-05,399.0098182925695,427.04571676813174,384.44378668342307,415.77742209399315,4731557
2026-06-08,416.082655434731,420.716691662946,414.9138690030768,418.2611245172107,6018323
2026-06-09,418.3232136301817,431.89852446072933,412.94235448280637,428.00209484387665,3933052
2026-06-10,427.3134488440656,440.9072225487097,416.01105853759464,435.6923382363821,8697966
2026-06-11,435.33958556869914,435.87583477518325,435.101756869769,435.661422137147,5148678
2026-06-12,435.73159211756183,445.68197927689425,431.41695699173164,443.7056143193373,7654462
2026-06-15,443.29034869249637,443.4000656319789,443.2383999727653,443.36678379097566,8311813
2026-06-16,443.0842539324814,444.9870843177699,442.69152383774434,444.483595985077,8909392
2026-06-17,443.6058637104093,454.1030261078362,432.1040327802048,449.8034124731347,7865017
2026-06-18,450.6708338858212,453.0470826039882,448.1696709657307,452.24793447284736,4753499
2026-06-19,452.2616716923261,453.00066071793805,451.13037443834565,451.62629422622206,7264549
2026-06-22,451.4171994674813,452.20198655651944,447.70268342179577,449.7337510741846,4732255
2026-06-23,450.43276057243594,478.06378418354495,421.37967623654555,432.47358717909145,5376849
2026-06-24,432.63750205863556,448.3463967780422,427.6139199470543,439.19856237959,7480736
2026-06-25,438.8425199487865,439.12378345322276,438.68037969691005,438.9637778213255,8872757
2026-06-26,438.7468179680646,442.6626960029701,426.6248172501452,433.690363399685,6009890
2026-06-29,434.3541987060494,474.2758738689141,407.5780637754659,457.24544888478493,6152019
2026-06-30,456.4533048645145,478.37487264644267,452.5004764662881,469.42251721592913,5458013
2026-07-01,469.4652594841437,479.1573427464909,468.10009353166726,478.0859573466689,4042281
2026-07-02,478.2165335347322,505.5042635283358,468.9366166918584,489.4054056980805,8943433
2026-07-03,489.159036361419,497.78657457008734,465.9852030348362,476.5467107809963,6452595
2026-07-06,476.4799624687064,478.82137692271476,470.66556743569794,473.4185645118615,3130690
2026-07-07,472.7883170607481,483.59811326566097,448.28345669098775,458.5648486359812,4089043
2026-07-08,457.92125339525313,458.060490553054,457.8455228659374,457.98859293950926,5282710
2026-07-09,458.6907067596599,461.9487790194973,457.0130641516088,460.15064703758935,4327148
2026-07-10,459.3955834480897,480.7850335846311,450.81309525087784,477.1425894340312,8002379
2026-07-13,478.0680196824028,488.74612359078316,470.91996430653046,484.6442542017228,5141913
2026-07-14,483.77198382808496,484.8235255987126,479.78736215150377,482.0110121135397,5006308
2026-07-15,481.1576835948822,488.6736725547309,476.88849003220344,486.77419857339885,8176530
2026-07-16,486.65322197749583,496.68712381942936,470.15471955415154,476.7749721594582,5092118
2026-07-17,477.30559373249633,492.433810395129,469.0948977132048,483.0903921539221,5626392
2026-07-20,483.4764097170486,486.2226378140693,482.6071495244709,485.3294597030937,9047997
2026-07-21,484.4452167470379,493.15409544928445,482.45105108097346,488.91556613898905,6615255
2026-07-22,488.01381823790746,488.8363070571454,487.67264402251544,488.5941065021232,7631682
2026-07-23,488.65008583399316,491.7120401987003,481.41124189061327,484.3721443332284,5391800
2026-07-24,484.45340669305017,489.1900851210688,470.3744929728196,479.27545227874106,5398442
2026-07-27,478.3364705863012,483.9493752349443,470.14157098909396,473.4103366742695,3489753
2026-07-28,473.7219148361757,479.8749320297929,469.9038595306559,475.9707374607632,4958791
2026-07-29,475.39297713279245,491.3232841776431,454.7686160091941,465.66524379692714,5802940
2026-07-30,465.31908181484823,467.2620338207014,455.30068188606924,459.5291451197858,3543728
2026-07-31,459.72869002310625,459.8684603962092,459.24279820795465,459.3355252096754,3144970
2026-08-03,460.0293077479759,476.0567028360722,457.6271177818572,472.79791006920243,6403333
2026-08-04,473.66996823539307,475.8553608243183,467.26535668752393,469.97226059424673,6437065
2026-08-05,470.4475650321722,485.1064866548128,464.8355305271317,478.31285811759875,5683735
